,Genero,Idade,AnoMes,Qtd,previsao
4957,Mulheres,75 a 79 anos,2014-02-01,493.0,
4958,Mulheres,75 a 79 anos,2014-03-01,489.0,
4959,Mulheres,75 a 79 anos,2014-04-01,499.0,
4960,Mulheres,75 a 79 anos,2014-05-01,566.0,
4961,Mulheres,75 a 79 anos,2014-06-01,559.0,
4962,Mulheres,75 a 79 anos,2014-07-01,541.0,
4963,Mulheres,75 a 79 anos,2014-08-01,577.0,
4964,Mulheres,75 a 79 anos,2014-09-01,529.0,
4965,Mulheres,75 a 79 anos,2014-10-01,520.0,
4966,Mulheres,75 a 79 anos,2014-11-01,499.0,
4967,Mulheres,75 a 79 anos,2014-12-01,529.0,
4968,Mulheres,75 a 79 anos,2015-01-01,520.0,
4969,Mulheres,75 a 79 anos,2015-02-01,448.0,
4970,Mulheres,75 a 79 anos,2015-03-01,591.0,
4971,Mulheres,75 a 79 anos,2015-04-01,535.0,
4972,Mulheres,75 a 79 anos,2015-05-01,658.0,
4973,Mulheres,75 a 79 anos,2015-06-01,599.0,
4974,Mulheres,75 a 79 anos,2015-07-01,610.0,
4975,Mulheres,75 a 79 anos,2015-08-01,570.0,
4976,Mulheres,75 a 79 anos,2015-09-01,544.0,
4977,Mulheres,75 a 79 anos,2015-10-01,507.0,
4978,Mulheres,75 a 79 anos,2015-11-01,515.0,
4979,Mulheres,75 a 79 anos,2015-12-01,544.0,
4980,Mulheres,75 a 79 anos,2016-01-01,528.0,
4981,Mulheres,75 a 79 anos,2016-02-01,478.0,
4982,Mulheres,75 a 79 anos,2016-03-01,571.0,
4983,Mulheres,75 a 79 anos,2016-04-01,600.0,
4984,Mulheres,75 a 79 anos,2016-05-01,572.0,
4985,Mulheres,75 a 79 anos,2016-06-01,629.0,
4986,Mulheres,75 a 79 anos,2016-07-01,647.0,
4987,Mulheres,75 a 79 anos,2016-08-01,569.0,
4988,Mulheres,75 a 79 anos,2016-09-01,499.0,
4989,Mulheres,75 a 79 anos,2016-10-01,549.0,
4990,Mulheres,75 a 79 anos,2016-11-01,562.0,
4991,Mulheres,75 a 79 anos,2016-12-01,526.0,
4992,Mulheres,75 a 79 anos,2017-01-01,569.0,
4993,Mulheres,75 a 79 anos,2017-02-01,516.0,
4994,Mulheres,75 a 79 anos,2017-03-01,546.0,
4995,Mulheres,75 a 79 anos,2017-04-01,512.0,
4996,Mulheres,75 a 79 anos,2017-05-01,550.0,
4997,Mulheres,75 a 79 anos,2017-06-01,609.0,
4998,Mulheres,75 a 79 anos,2017-07-01,641.0,
4999,Mulheres,75 a 79 anos,2017-08-01,605.0,
5000,Mulheres,75 a 79 anos,2017-09-01,601.0,
5001,Mulheres,75 a 79 anos,2017-10-01,565.0,
5002,Mulheres,75 a 79 anos,2017-11-01,575.0,
5003,Mulheres,75 a 79 anos,2017-12-01,555.0,
5004,Mulheres,75 a 79 anos,2018-01-01,536.0,
5005,Mulheres,75 a 79 anos,2018-02-01,444.0,
5006,Mulheres,75 a 79 anos,2018-03-01,502.0,
5007,Mulheres,75 a 79 anos,2018-04-01,533.0,
5008,Mulheres,75 a 79 anos,2018-05-01,589.0,
5009,Mulheres,75 a 79 anos,2018-06-01,653.0,
5010,Mulheres,75 a 79 anos,2018-07-01,584.0,
5011,Mulheres,75 a 79 anos,2018-08-01,600.0,
5012,Mulheres,75 a 79 anos,2018-09-01,534.0,
5013,Mulheres,75 a 79 anos,2018-10-01,549.0,
5014,Mulheres,75 a 79 anos,2018-11-01,530.0,
5015,Mulheres,75 a 79 anos,2018-12-01,585.0,
5016,Mulheres,75 a 79 anos,2019-01-01,531.0,
5017,Mulheres,75 a 79 anos,2019-02-01,517.0,
5018,Mulheres,75 a 79 anos,2019-03-01,487.0,
5019,Mulheres,75 a 79 anos,2019-04-01,542.0,
5020,Mulheres,75 a 79 anos,2019-05-01,611.0,
5021,Mulheres,75 a 79 anos,2019-06-01,684.0,
5022,Mulheres,75 a 79 anos,2019-07-01,667.0,
5023,Mulheres,75 a 79 anos,2019-08-01,607.0,
5024,Mulheres,75 a 79 anos,2019-09-01,584.0,
5025,Mulheres,75 a 79 anos,2019-10-01,558.0,
5026,Mulheres,75 a 79 anos,2019-11-01,500.0,
5027,Mulheres,75 a 79 anos,2019-12-01,569.0,
5028,Mulheres,75 a 79 anos,2020-01-01,540.0,549.1132380606988
5029,Mulheres,75 a 79 anos,2020-02-01,486.0,507.60800994870993
5030,Mulheres,75 a 79 anos,2020-03-01,591.0,560.7012345791559
5031,Mulheres,75 a 79 anos,2020-04-01,688.0,565.9285165121847
5032,Mulheres,75 a 79 anos,2020-05-01,869.0,613.1691036343746
5033,Mulheres,75 a 79 anos,2020-06-01,795.0,647.7343632198053
5034,Mulheres,75 a 79 anos,2020-07-01,761.0,655.5381345547506
5035,Mulheres,75 a 79 anos,2020-08-01,738.0,630.2281899355982
5036,Mulheres,75 a 79 anos,2020-09-01,608.0,584.8159070396929
5037,Mulheres,75 a 79 anos,2020-10-01,616.0,575.9077421466128
5038,Mulheres,75 a 79 anos,2020-11-01,629.0,557.7031442061183
5039,Mulheres,75 a 79 anos,2020-12-01,697.0,580.7530435282728
5040,Mulheres,80 a 84 anos,2009-01-01,517.0,
5041,Mulheres,80 a 84 anos,2009-02-01,434.0,
5042,Mulheres,80 a 84 anos,2009-03-01,565.0,
5043,Mulheres,80 a 84 anos,2009-04-01,475.0,
5044,Mulheres,80 a 84 anos,2009-05-01,554.0,
5045,Mulheres,80 a 84 anos,2009-06-01,602.0,
5046,Mulheres,80 a 84 anos,2009-07-01,626.0,
5047,Mulheres,80 a 84 anos,2009-08-01,635.0,
5048,Mulheres,80 a 84 anos,2009-09-01,534.0,
5049,Mulheres,80 a 84 anos,2009-10-01,538.0,
5050,Mulheres,80 a 84 anos,2009-11-01,523.0,
5051,Mulheres,80 a 84 anos,2009-12-01,581.0,
5052,Mulheres,80 a 84 anos,2010-01-01,539.0,
5053,Mulheres,80 a 84 anos,2010-02-01,515.0,
5054,Mulheres,80 a 84 anos,2010-03-01,523.0,
5055,Mulheres,80 a 84 anos,2010-04-01,561.0,
5056,Mulheres,80 a 84 anos,2010-05-01,594.0,
5057,Mulheres,80 a 84 anos,2010-06-01,648.0,
5058,Mulheres,80 a 84 anos,2010-07-01,592.0,
5059,Mulheres,80 a 84 anos,2010-08-01,618.0,
5060,Mulheres,80 a 84 anos,2010-09-01,604.0,
5061,Mulheres,80 a 84 anos,2010-10-01,597.0,
5062,Mulheres,80 a 84 anos,2010-11-01,567.0,
5063,Mulheres,80 a 84 anos,2010-12-01,585.0,
5064,Mulheres,80 a 84 anos,2011-01-01,600.0,
5065,Mulheres,80 a 84 anos,2011-02-01,548.0,
5066,Mulheres,80 a 84 anos,2011-03-01,567.0,
5067,Mulheres,80 a 84 anos,2011-04-01,507.0,
5068,Mulheres,80 a 84 anos,2011-05-01,613.0,
5069,Mulheres,80 a 84 anos,2011-06-01,732.0,
5070,Mulheres,80 a 84 anos,2011-07-01,682.0,
5071,Mulheres,80 a 84 anos,2011-08-01,649.0,
5072,Mulheres,80 a 84 anos,2011-09-01,601.0,
5073,Mulheres,80 a 84 anos,2011-10-01,604.0,
5074,Mulheres,80 a 84 anos,2011-11-01,587.0,
5075,Mulheres,80 a 84 anos,2011-12-01,573.0,
5076,Mulheres,80 a 84 anos,2012-01-01,540.0,
5077,Mulheres,80 a 84 anos,2012-02-01,516.0,
5078,Mulheres,80 a 84 anos,2012-03-01,537.0,
5079,Mulheres,80 a 84 anos,2012-04-01,531.0,
5080,Mulheres,80 a 84 anos,2012-05-01,634.0,
5081,Mulheres,80 a 84 anos,2012-06-01,636.0,
5082,Mulheres,80 a 84 anos,2012-07-01,722.0,
5083,Mulheres,80 a 84 anos,2012-08-01,587.0,
5084,Mulheres,80 a 84 anos,2012-09-01,624.0,
5085,Mulheres,80 a 84 anos,2012-10-01,581.0,
5086,Mulheres,80 a 84 anos,2012-11-01,545.0,
5087,Mulheres,80 a 84 anos,2012-12-01,577.0,
5088,Mulheres,80 a 84 anos,2013-01-01,496.0,
5089,Mulheres,80 a 84 anos,2013-02-01,478.0,
5090,Mulheres,80 a 84 anos,2013-03-01,544.0,
5091,Mulheres,80 a 84 anos,2013-04-01,578.0,
5092,Mulheres,80 a 84 anos,2013-05-01,593.0,
5093,Mulheres,80 a 84 anos,2013-06-01,659.0,
5094,Mulheres,80 a 84 anos,2013-07-01,665.0,
5095,Mulheres,80 a 84 anos,2013-08-01,696.0,
5096,Mulheres,80 a 84 anos,2013-09-01,625.0,
5097,Mulheres,80 a 84 anos,2013-10-01,601.0,
5098,Mulheres,80 a 84 anos,2013-11-01,591.0,
5099,Mulheres,80 a 84 anos,2013-12-01,590.0,
5100,Mulheres,80 a 84 anos,2014-01-01,593.0,
5101,Mulheres,80 a 84 anos,2014-02-01,632.0,
5102,Mulheres,80 a 84 anos,2014-03-01,602.0,
5103,Mulheres,80 a 84 anos,2014-04-01,535.0,
5104,Mulheres,80 a 84 anos,2014-05-01,700.0,
5105,Mulheres,80 a 84 anos,2014-06-01,642.0,
5106,Mulheres,80 a 84 anos,2014-07-01,573.0,
5107,Mulheres,80 a 84 anos,2014-08-01,652.0,
5108,Mulheres,80 a 84 anos,2014-09-01,582.0,
5109,Mulheres,80 a 84 anos,2014-10-01,612.0,
5110,Mulheres,80 a 84 anos,2014-11-01,514.0,
5111,Mulheres,80 a 84 anos,2014-12-01,625.0,
5112,Mulheres,80 a 84 anos,2015-01-01,581.0,
5113,Mulheres,80 a 84 anos,2015-02-01,470.0,
5114,Mulheres,80 a 84 anos,2015-03-01,578.0,
5115,Mulheres,80 a 84 anos,2015-04-01,595.0,
5116,Mulheres,80 a 84 anos,2015-05-01,698.0,
5117,Mulheres,80 a 84 anos,2015-06-01,699.0,
5118,Mulheres,80 a 84 anos,2015-07-01,684.0,
5119,Mulheres,80 a 84 anos,2015-08-01,621.0,
5120,Mulheres,80 a 84 anos,2015-09-01,617.0,
5121,Mulheres,80 a 84 anos,2015-10-01,551.0,
5122,Mulheres,80 a 84 anos,2015-11-01,552.0,
5123,Mulheres,80 a 84 anos,2015-12-01,551.0,
5124,Mulheres,80 a 84 anos,2016-01-01,534.0,
5125,Mulheres,80 a 84 anos,2016-02-01,496.0,
5126,Mulheres,80 a 84 anos,2016-03-01,575.0,
5127,Mulheres,80 a 84 anos,2016-04-01,639.0,
5128,Mulheres,80 a 84 anos,2016-05-01,660.0,
5129,Mulheres,80 a 84 anos,2016-06-01,731.0,
5130,Mulheres,80 a 84 anos,2016-07-01,731.0,
5131,Mulheres,80 a 84 anos,2016-08-01,690.0,
5132,Mulheres,80 a 84 anos,2016-09-01,594.0,
5133,Mulheres,80 a 84 anos,2016-10-01,629.0,
5134,Mulheres,80 a 84 anos,2016-11-01,579.0,
5135,Mulheres,80 a 84 anos,2016-12-01,655.0,
5136,Mulheres,80 a 84 anos,2017-01-01,569.0,
5137,Mulheres,80 a 84 anos,2017-02-01,550.0,
5138,Mulheres,80 a 84 anos,2017-03-01,595.0,
5139,Mulheres,80 a 84 anos,2017-04-01,560.0,
5140,Mulheres,80 a 84 anos,2017-05-01,630.0,
5141,Mulheres,80 a 84 anos,2017-06-01,684.0,
5142,Mulheres,80 a 84 anos,2017-07-01,769.0,
5143,Mulheres,80 a 84 anos,2017-08-01,673.0,
5144,Mulheres,80 a 84 anos,2017-09-01,649.0,
5145,Mulheres,80 a 84 anos,2017-10-01,636.0,
5146,Mulheres,80 a 84 anos,2017-11-01,629.0,
5147,Mulheres,80 a 84 anos,2017-12-01,630.0,
5148,Mulheres,80 a 84 anos,2018-01-01,589.0,
5149,Mulheres,80 a 84 anos,2018-02-01,471.0,
5150,Mulheres,80 a 84 anos,2018-03-01,573.0,
5151,Mulheres,80 a 84 anos,2018-04-01,598.0,
5152,Mulheres,80 a 84 anos,2018-05-01,663.0,
5153,Mulheres,80 a 84 anos,2018-06-01,694.0,
5154,Mulheres,80 a 84 anos,2018-07-01,712.0,
5155,Mulheres,80 a 84 anos,2018-08-01,699.0,
5156,Mulheres,80 a 84 anos,2018-09-01,639.0,
5157,Mulheres,80 a 84 anos,2018-10-01,620.0,
5158,Mulheres,80 a 84 anos,2018-11-01,651.0,
5159,Mulheres,80 a 84 anos,2018-12-01,630.0,
5160,Mulheres,80 a 84 anos,2019-01-01,610.0,
5161,Mulheres,80 a 84 anos,2019-02-01,552.0,
5162,Mulheres,80 a 84 anos,2019-03-01,581.0,
5163,Mulheres,80 a 84 anos,2019-04-01,625.0,
5164,Mulheres,80 a 84 anos,2019-05-01,686.0,
5165,Mulheres,80 a 84 anos,2019-06-01,806.0,
5166,Mulheres,80 a 84 anos,2019-07-01,830.0,
5167,Mulheres,80 a 84 anos,2019-08-01,688.0,
5168,Mulheres,80 a 84 anos,2019-09-01,687.0,
5169,Mulheres,80 a 84 anos,2019-10-01,670.0,
5170,Mulheres,80 a 84 anos,2019-11-01,600.0,
5171,Mulheres,80 a 84 anos,2019-12-01,607.0,
5172,Mulheres,80 a 84 anos,2020-01-01,622.0,607.4201958533131
5173,Mulheres,80 a 84 anos,2020-02-01,608.0,555.3951822760903
5174,Mulheres,80 a 84 anos,2020-03-01,707.0,615.2944324997915
5175,Mulheres,80 a 84 anos,2020-04-01,800.0,610.2250687920274
5176,Mulheres,80 a 84 anos,2020-05-01,1004.0,692.629014274061
5177,Mulheres,80 a 84 anos,2020-06-01,865.0,742.9630528902696
5178,Mulheres,80 a 84 anos,2020-07-01,875.0,746.5831843250758
5179,Mulheres,80 a 84 anos,2020-08-01,860.0,711.5414265478823
5180,Mulheres,80 a 84 anos,2020-09-01,754.0,666.1899497035423
5181,Mulheres,80 a 84 anos,2020-10-01,673.0,654.6108701739724
5182,Mulheres,80 a 84 anos,2020-11-01,651.0,624.1861156276321
5183,Mulheres,80 a 84 anos,2020-12-01,799.0,651.3971374412688
5184,Mulheres,85 a 89 anos,2009-01-01,447.0,
5185,Mulheres,85 a 89 anos,2009-02-01,362.0,
5186,Mulheres,85 a 89 anos,2009-03-01,442.0,
5187,Mulheres,85 a 89 anos,2009-04-01,439.0,
5188,Mulheres,85 a 89 anos,2009-05-01,444.0,
5189,Mulheres,85 a 89 anos,2009-06-01,500.0,
5190,Mulheres,85 a 89 anos,2009-07-01,552.0,
5191,Mulheres,85 a 89 anos,2009-08-01,519.0,
5192,Mulheres,85 a 89 anos,2009-09-01,441.0,
5193,Mulheres,85 a 89 anos,2009-10-01,480.0,
5194,Mulheres,85 a 89 anos,2009-11-01,479.0,
5195,Mulheres,85 a 89 anos,2009-12-01,454.0,
5196,Mulheres,85 a 89 anos,2010-01-01,439.0,
5197,Mulheres,85 a 89 anos,2010-02-01,435.0,
5198,Mulheres,85 a 89 anos,2010-03-01,463.0,
5199,Mulheres,85 a 89 anos,2010-04-01,417.0,
5200,Mulheres,85 a 89 anos,2010-05-01,479.0,
5201,Mulheres,85 a 89 anos,2010-06-01,561.0,
5202,Mulheres,85 a 89 anos,2010-07-01,540.0,
5203,Mulheres,85 a 89 anos,2010-08-01,558.0,
5204,Mulheres,85 a 89 anos,2010-09-01,476.0,
5205,Mulheres,85 a 89 anos,2010-10-01,502.0,
5206,Mulheres,85 a 89 anos,2010-11-01,537.0,
5207,Mulheres,85 a 89 anos,2010-12-01,490.0,
5208,Mulheres,85 a 89 anos,2011-01-01,493.0,
5209,Mulheres,85 a 89 anos,2011-02-01,459.0,
5210,Mulheres,85 a 89 anos,2011-03-01,479.0,
5211,Mulheres,85 a 89 anos,2011-04-01,484.0,
5212,Mulheres,85 a 89 anos,2011-05-01,497.0,
5213,Mulheres,85 a 89 anos,2011-06-01,632.0,
5214,Mulheres,85 a 89 anos,2011-07-01,638.0,
5215,Mulheres,85 a 89 anos,2011-08-01,586.0,
5216,Mulheres,85 a 89 anos,2011-09-01,545.0,
5217,Mulheres,85 a 89 anos,2011-10-01,482.0,
5218,Mulheres,85 a 89 anos,2011-11-01,477.0,
5219,Mulheres,85 a 89 anos,2011-12-01,517.0,
5220,Mulheres,85 a 89 anos,2012-01-01,466.0,
5221,Mulheres,85 a 89 anos,2012-02-01,453.0,
5222,Mulheres,85 a 89 anos,2012-03-01,471.0,
5223,Mulheres,85 a 89 anos,2012-04-01,471.0,
5224,Mulheres,85 a 89 anos,2012-05-01,586.0,
5225,Mulheres,85 a 89 anos,2012-06-01,588.0,
5226,Mulheres,85 a 89 anos,2012-07-01,650.0,
5227,Mulheres,85 a 89 anos,2012-08-01,543.0,
5228,Mulheres,85 a 89 anos,2012-09-01,579.0,
5229,Mulheres,85 a 89 anos,2012-10-01,558.0,
5230,Mulheres,85 a 89 anos,2012-11-01,448.0,
5231,Mulheres,85 a 89 anos,2012-12-01,566.0,
5232,Mulheres,85 a 89 anos,2013-01-01,491.0,
5233,Mulheres,85 a 89 anos,2013-02-01,466.0,
5234,Mulheres,85 a 89 anos,2013-03-01,507.0,
5235,Mulheres,85 a 89 anos,2013-04-01,535.0,
5236,Mulheres,85 a 89 anos,2013-05-01,606.0,
5237,Mulheres,85 a 89 anos,2013-06-01,607.0,
5238,Mulheres,85 a 89 anos,2013-07-01,652.0,
5239,Mulheres,85 a 89 anos,2013-08-01,693.0,
5240,Mulheres,85 a 89 anos,2013-09-01,559.0,
5241,Mulheres,85 a 89 anos,2013-10-01,594.0,
5242,Mulheres,85 a 89 anos,2013-11-01,556.0,
5243,Mulheres,85 a 89 anos,2013-12-01,543.0,
5244,Mulheres,85 a 89 anos,2014-01-01,648.0,
5245,Mulheres,85 a 89 anos,2014-02-01,609.0,
5246,Mulheres,85 a 89 anos,2014-03-01,517.0,
5247,Mulheres,85 a 89 anos,2014-04-01,527.0,
5248,Mulheres,85 a 89 anos,2014-05-01,696.0,
5249,Mulheres,85 a 89 anos,2014-06-01,671.0,
5250,Mulheres,85 a 89 anos,2014-07-01,652.0,
5251,Mulheres,85 a 89 anos,2014-08-01,674.0,
5252,Mulheres,85 a 89 anos,2014-09-01,635.0,
5253,Mulheres,85 a 89 anos,2014-10-01,633.0,
5254,Mulheres,85 a 89 anos,2014-11-01,588.0,
5255,Mulheres,85 a 89 anos,2014-12-01,577.0,
5256,Mulheres,85 a 89 anos,2015-01-01,616.0,
5257,Mulheres,85 a 89 anos,2015-02-01,492.0,
5258,Mulheres,85 a 89 anos,2015-03-01,588.0,
5259,Mulheres,85 a 89 anos,2015-04-01,650.0,
5260,Mulheres,85 a 89 anos,2015-05-01,771.0,
5261,Mulheres,85 a 89 anos,2015-06-01,737.0,
5262,Mulheres,85 a 89 anos,2015-07-01,750.0,
5263,Mulheres,85 a 89 anos,2015-08-01,617.0,
5264,Mulheres,85 a 89 anos,2015-09-01,644.0,
5265,Mulheres,85 a 89 anos,2015-10-01,589.0,
5266,Mulheres,85 a 89 anos,2015-11-01,597.0,
5267,Mulheres,85 a 89 anos,2015-12-01,631.0,
5268,Mulheres,85 a 89 anos,2016-01-01,578.0,
5269,Mulheres,85 a 89 anos,2016-02-01,525.0,
5270,Mulheres,85 a 89 anos,2016-03-01,636.0,
5271,Mulheres,85 a 89 anos,2016-04-01,608.0,
5272,Mulheres,85 a 89 anos,2016-05-01,670.0,
5273,Mulheres,85 a 89 anos,2016-06-01,797.0,
5274,Mulheres,85 a 89 anos,2016-07-01,750.0,
5275,Mulheres,85 a 89 anos,2016-08-01,731.0,
5276,Mulheres,85 a 89 anos,2016-09-01,638.0,
5277,Mulheres,85 a 89 anos,2016-10-01,664.0,
5278,Mulheres,85 a 89 anos,2016-11-01,614.0,
5279,Mulheres,85 a 89 anos,2016-12-01,673.0,
5280,Mulheres,85 a 89 anos,2017-01-01,594.0,
5281,Mulheres,85 a 89 anos,2017-02-01,613.0,
5282,Mulheres,85 a 89 anos,2017-03-01,604.0,
5283,Mulheres,85 a 89 anos,2017-04-01,672.0,
5284,Mulheres,85 a 89 anos,2017-05-01,698.0,
5285,Mulheres,85 a 89 anos,2017-06-01,707.0,
5286,Mulheres,85 a 89 anos,2017-07-01,734.0,
5287,Mulheres,85 a 89 anos,2017-08-01,736.0,
5288,Mulheres,85 a 89 anos,2017-09-01,678.0,
5289,Mulheres,85 a 89 anos,2017-10-01,651.0,
5290,Mulheres,85 a 89 anos,2017-11-01,627.0,
5291,Mulheres,85 a 89 anos,2017-12-01,651.0,
5292,Mulheres,85 a 89 anos,2018-01-01,594.0,
5293,Mulheres,85 a 89 anos,2018-02-01,518.0,
5294,Mulheres,85 a 89 anos,2018-03-01,672.0,
5295,Mulheres,85 a 89 anos,2018-04-01,609.0,
5296,Mulheres,85 a 89 anos,2018-05-01,663.0,
5297,Mulheres,85 a 89 anos,2018-06-01,706.0,
5298,Mulheres,85 a 89 anos,2018-07-01,801.0,
5299,Mulheres,85 a 89 anos,2018-08-01,714.0,
5300,Mulheres,85 a 89 anos,2018-09-01,650.0,
5301,Mulheres,85 a 89 anos,2018-10-01,632.0,
5302,Mulheres,85 a 89 anos,2018-11-01,631.0,
5303,Mulheres,85 a 89 anos,2018-12-01,698.0,
5304,Mulheres,85 a 89 anos,2019-01-01,627.0,
5305,Mulheres,85 a 89 anos,2019-02-01,554.0,
5306,Mulheres,85 a 89 anos,2019-03-01,601.0,
5307,Mulheres,85 a 89 anos,2019-04-01,611.0,
5308,Mulheres,85 a 89 anos,2019-05-01,671.0,
5309,Mulheres,85 a 89 anos,2019-06-01,812.0,
5310,Mulheres,85 a 89 anos,2019-07-01,811.0,
5311,Mulheres,85 a 89 anos,2019-08-01,731.0,
5312,Mulheres,85 a 89 anos,2019-09-01,698.0,
5313,Mulheres,85 a 89 anos,2019-10-01,657.0,
5314,Mulheres,85 a 89 anos,2019-11-01,570.0,
5315,Mulheres,85 a 89 anos,2019-12-01,602.0,
5316,Mulheres,85 a 89 anos,2020-01-01,644.0,620.6177292960906
5317,Mulheres,85 a 89 anos,2020-02-01,564.0,566.7307756535274
5318,Mulheres,85 a 89 anos,2020-03-01,633.0,616.0497997104726
5319,Mulheres,85 a 89 anos,2020-04-01,754.0,618.8692044212777
5320,Mulheres,85 a 89 anos,2020-05-01,893.0,693.8247122199072
5321,Mulheres,85 a 89 anos,2020-06-01,858.0,745.750810912931
5322,Mulheres,85 a 89 anos,2020-07-01,826.0,764.599825791144
5323,Mulheres,85 a 89 anos,2020-08-01,773.0,718.3999613951883
5324,Mulheres,85 a 89 anos,2020-09-01,692.0,661.2156410288615
5325,Mulheres,85 a 89 anos,2020-10-01,608.0,648.4130944270587
5326,Mulheres,85 a 89 anos,2020-11-01,636.0,614.5038325927414
5327,Mulheres,85 a 89 anos,2020-12-01,735.0,641.087592413244
5328,Mulheres,90 anos ou mais,2009-01-01,341.0,
5329,Mulheres,90 anos ou mais,2009-02-01,329.0,
5330,Mulheres,90 anos ou mais,2009-03-01,357.0,
5331,Mulheres,90 anos ou mais,2009-04-01,368.0,
5332,Mulheres,90 anos ou mais,2009-05-01,415.0,
5333,Mulheres,90 anos ou mais,2009-06-01,534.0,
5334,Mulheres,90 anos ou mais,2009-07-01,549.0,
5335,Mulheres,90 anos ou mais,2009-08-01,491.0,
5336,Mulheres,90 anos ou mais,2009-09-01,440.0,
5337,Mulheres,90 anos ou mais,2009-10-01,390.0,
5338,Mulheres,90 anos ou mais,2009-11-01,384.0,
5339,Mulheres,90 anos ou mais,2009-12-01,396.0,
5340,Mulheres,90 anos ou mais,2010-01-01,391.0,
5341,Mulheres,90 anos ou mais,2010-02-01,410.0,
5342,Mulheres,90 anos ou mais,2010-03-01,411.0,
5343,Mulheres,90 anos ou mais,2010-04-01,405.0,
5344,Mulheres,90 anos ou mais,2010-05-01,476.0,
5345,Mulheres,90 anos ou mais,2010-06-01,511.0,
5346,Mulheres,90 anos ou mais,2010-07-01,564.0,
5347,Mulheres,90 anos ou mais,2010-08-01,552.0,
5348,Mulheres,90 anos ou mais,2010-09-01,441.0,
5349,Mulheres,90 anos ou mais,2010-10-01,466.0,
5350,Mulheres,90 anos ou mais,2010-11-01,417.0,
5351,Mulheres,90 anos ou mais,2010-12-01,458.0,
5352,Mulheres,90 anos ou mais,2011-01-01,497.0,
5353,Mulheres,90 anos ou mais,2011-02-01,468.0,
5354,Mulheres,90 anos ou mais,2011-03-01,470.0,
5355,Mulheres,90 anos ou mais,2011-04-01,423.0,
5356,Mulheres,90 anos ou mais,2011-05-01,528.0,
5357,Mulheres,90 anos ou mais,2011-06-01,557.0,
5358,Mulheres,90 anos ou mais,2011-07-01,620.0,
5359,Mulheres,90 anos ou mais,2011-08-01,495.0,
5360,Mulheres,90 anos ou mais,2011-09-01,533.0,
5361,Mulheres,90 anos ou mais,2011-10-01,453.0,
5362,Mulheres,90 anos ou mais,2011-11-01,452.0,
5363,Mulheres,90 anos ou mais,2011-12-01,446.0,
5364,Mulheres,90 anos ou mais,2012-01-01,408.0,
5365,Mulheres,90 anos ou mais,2012-02-01,391.0,
5366,Mulheres,90 anos ou mais,2012-03-01,430.0,
5367,Mulheres,90 anos ou mais,2012-04-01,462.0,
5368,Mulheres,90 anos ou mais,2012-05-01,529.0,
5369,Mulheres,90 anos ou mais,2012-06-01,564.0,
5370,Mulheres,90 anos ou mais,2012-07-01,615.0,
5371,Mulheres,90 anos ou mais,2012-08-01,538.0,
5372,Mulheres,90 anos ou mais,2012-09-01,487.0,
5373,Mulheres,90 anos ou mais,2012-10-01,501.0,
5374,Mulheres,90 anos ou mais,2012-11-01,401.0,
5375,Mulheres,90 anos ou mais,2012-12-01,495.0,
5376,Mulheres,90 anos ou mais,2013-01-01,421.0,
5377,Mulheres,90 anos ou mais,2013-02-01,454.0,
5378,Mulheres,90 anos ou mais,2013-03-01,483.0,
5379,Mulheres,90 anos ou mais,2013-04-01,443.0,
5380,Mulheres,90 anos ou mais,2013-05-01,554.0,
5381,Mulheres,90 anos ou mais,2013-06-01,576.0,
5382,Mulheres,90 anos ou mais,2013-07-01,659.0,
5383,Mulheres,90 anos ou mais,2013-08-01,655.0,
5384,Mulheres,90 anos ou mais,2013-09-01,556.0,
5385,Mulheres,90 anos ou mais,2013-10-01,554.0,
5386,Mulheres,90 anos ou mais,2013-11-01,521.0,
5387,Mulheres,90 anos ou mais,2013-12-01,529.0,
5388,Mulheres,90 anos ou mais,2014-01-01,559.0,
5389,Mulheres,90 anos ou mais,2014-02-01,613.0,
5390,Mulheres,90 anos ou mais,2014-03-01,492.0,
5391,Mulheres,90 anos ou mais,2014-04-01,492.0,
5392,Mulheres,90 anos ou mais,2014-05-01,632.0,
5393,Mulheres,90 anos ou mais,2014-06-01,645.0,
5394,Mulheres,90 anos ou mais,2014-07-01,584.0,
5395,Mulheres,90 anos ou mais,2014-08-01,603.0,
5396,Mulheres,90 anos ou mais,2014-09-01,593.0,
5397,Mulheres,90 anos ou mais,2014-10-01,570.0,
5398,Mulheres,90 anos ou mais,2014-11-01,486.0,
5399,Mulheres,90 anos ou mais,2014-12-01,559.0,
5400,Mulheres,90 anos ou mais,2015-01-01,619.0,
5401,Mulheres,90 anos ou mais,2015-02-01,436.0,
5402,Mulheres,90 anos ou mais,2015-03-01,548.0,
5403,Mulheres,90 anos ou mais,2015-04-01,608.0,
5404,Mulheres,90 anos ou mais,2015-05-01,741.0,
5405,Mulheres,90 anos ou mais,2015-06-01,735.0,
5406,Mulheres,90 anos ou mais,2015-07-01,687.0,
5407,Mulheres,90 anos ou mais,2015-08-01,620.0,
5408,Mulheres,90 anos ou mais,2015-09-01,606.0,
5409,Mulheres,90 anos ou mais,2015-10-01,575.0,
5410,Mulheres,90 anos ou mais,2015-11-01,576.0,
5411,Mulheres,90 anos ou mais,2015-12-01,567.0,
5412,Mulheres,90 anos ou mais,2016-01-01,563.0,
5413,Mulheres,90 anos ou mais,2016-02-01,541.0,
